session_id,case_id,ground_truth,frame_index,crop_sha256,qr_version,module_count,mask_pattern,version_band,payload_length_bin,payload_utf8_bytes,crop_width,crop_height,observed_pixels_per_module,qr_coverage,quadrilateral_side_ratio,exposure_compensation_supported,exposure_compensation_ev,exposure_adjusted_during_session,raw_quality_status,raw_quality_conditions,raw_mean_luminance,raw_p05_luminance,raw_p95_luminance,raw_dynamic_range,raw_laplacian_variance,raw_dark_fraction,raw_bright_fraction,structural_quality_status,structural_mean_luminance,structural_dynamic_range,structural_laplacian_variance,structural_dark_fraction,structural_bright_fraction,payload_decode_status,payload_hash_matches,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,risk_score
afb646b2574fe4f7e05ce8ce,R7B-19-D8F6DF,adversarial,1,7839926cd247bf370125483d91f018dc042a8c2c04bc37f85434068f9fc52457,3,29,4,low_v1_v3,short_1_32,24,562,562,19.379310344827587,0.151998291015625,1.1187607351170434,True,0.0,False,usable,normal,146.95903770725286,33.900999999999996,226.435,192.534,1798.9561832891955,5.978954081632653e-05,0.0,usable,147.43383316725019,193.409,1810.1019649299299,5.978954081632653e-05,0.0,undecodable,False,usable,normal,0.994253933429718,0.994253933429718,adversarial,blocked,89
afb646b2574fe4f7e05ce8ce,R7B-19-D8F6DF,adversarial,2,56f6df73cc87b79da1be9edceeefc9e72aad9b2a735a735ba8f823461cb75898,3,29,4,low_v1_v3,short_1_32,24,574,574,19.79310344827586,0.15840250651041668,1.12613671208487,True,0.0,False,usable,normal,173.56963584182446,74.467,236.196,161.72899999999998,1231.138759995872,0.0,0.010762117346938776,usable,173.7982399155005,162.01699999999994,1234.2584567158922,0.0,0.01287468112244898,undecodable,False,usable,normal,0.9985556602478027,0.9985556602478027,adversarial,blocked,90
afb646b2574fe4f7e05ce8ce,R7B-19-D8F6DF,adversarial,3,f10869413dbc50ce577e0840e279568f0aa84833704f8ff138364206fe77413e,3,29,4,low_v1_v3,short_1_32,24,582,582,20.06896551724138,0.162545166015625,1.1317013872830892,True,0.0,False,usable,normal,171.62568311543836,74.35275000000001,232.5505,158.19774999999998,1276.5958634288065,0.0,0.000896843112244898,usable,171.78198290018054,158.48574999999997,1285.931464244497,0.0,0.0010762117346938774,undecodable,False,usable,normal,0.9989168047904968,0.9989168047904968,adversarial,blocked,90
afb646b2574fe4f7e05ce8ce,R7B-19-D8F6DF,adversarial,4,383c322feb55a8e3e3b33ea6265e3ea8235595417c0258ca99cb98349b3609d6,3,29,4,low_v1_v3,short_1_32,24,579,579,19.96551724137931,0.16089884440104166,1.1302270817086972,True,0.0,False,usable,normal,170.3983458426256,73.39599999999999,231.0,157.604,1243.8875392759605,0.0,0.0001992984693877551,usable,170.6746982621168,157.89200000000002,1244.2611614231612,0.0,0.00023915816326530612,undecodable,False,usable,normal,0.9987131357192993,0.9987131357192993,adversarial,blocked,90
3e281da2bac987017fc328ea,R7B-20-EA4843,tampered,0,5c1852377d1c63f224966dba51f41337ec1b2de667cb8c979dfba971ecac3598,6,41,5,medium_v4_v6,medium_33_96,48,605,605,14.75609756097561,0.17574137369791668,1.098041497712231,True,0.0,False,usable,normal,168.0472091438067,76.33500000000001,235.19599999999997,158.86099999999996,3344.448634878398,0.0,0.0005978954081632653,usable,168.55040874123299,159.24499999999998,3352.235945204422,0.0,0.0023716517857142855,undecodable,False,usable,normal,0.9984070062637329,0.9984070062637329,tampered,blocked,90
3e281da2bac987017fc328ea,R7B-20-EA4843,tampered,1,1eb62363285a839323be88866a363330e6c3680b1f9160e398ecead19ecd6570,6,41,5,medium_v4_v6,medium_33_96,48,626,626,15.268292682926829,0.18868815104166667,1.1129991931076901,True,0.0,False,usable,normal,133.07501139983802,29.526999999999997,218.0,188.473,4706.7578146888145,0.012595663265306123,0.0,usable,133.25691472017797,188.761,4724.644525485012,0.012595663265306123,0.0,undecodable,False,usable,normal,0.9961414933204651,0.9961414933204651,tampered,blocked,90
3e281da2bac987017fc328ea,R7B-20-EA4843,tampered,2,5e1464c2180e95c3f233b8f621b31c17862f8da04c44522619edf62565581a35,6,41,5,medium_v4_v6,medium_33_96,48,627,627,15.292682926829269,0.18881022135416667,1.1125873865039364,True,0.0,False,usable,normal,164.72314359452096,71.385,232.712,161.327,3557.052803656673,0.0,5.978954081632653e-05,usable,164.98061132812202,161.615,3576.1017928651336,0.0,5.978954081632653e-05,undecodable,False,usable,normal,0.997803270816803,0.997803270816803,tampered,blocked,90
3e281da2bac987017fc328ea,R7B-20-EA4843,tampered,3,707d14859f973a8b8ad0f4f97a78e9397a5d7345db39b66ed25ee0d57eead87b,6,41,5,medium_v4_v6,medium_33_96,48,638,638,15.560975609756097,0.195623779296875,1.1217522894154441,True,0.0,False,usable,normal,164.51598700572472,70.527,232.712,162.185,3733.6943873912824,0.0,9.964923469387755e-05,usable,164.69857437817183,162.473,3749.896043395845,0.0,0.00011957908163265306,undecodable,False,usable,normal,0.998294472694397,0.998294472694397,tampered,blocked,90
3e281da2bac987017fc328ea,R7B-20-EA4843,tampered,4,557a6db29dcef7d11dff5b433040d30bbdc1f15899f896b53b8ef9adafe99a90,6,41,5,medium_v4_v6,medium_33_96,48,620,620,15.121951219512194,0.18466064453125,1.111392600906046,True,0.0,False,usable,normal,162.10462802932486,68.67025000000001,229.484,160.81375,3535.8571299574182,0.0,5.978954081632653e-05,usable,162.69645053409863,161.03399999999993,3549.282906802039,0.0,0.00011957908163265306,undecodable,False,usable,normal,0.9980502128601074,0.9980502128601074,tampered,blocked,90
99034c3d2a6ab713c15f1fc9,R7B-21-F5A9DA,adversarial,0,acf8afa39eeab8013f3738d54459af3d81b964445d5893e384ea4fec460aa9c6,6,41,7,medium_v4_v6,medium_33_96,48,481,481,11.731707317073171,0.11117024739583334,1.0662669848461108,True,0.0,False,usable,normal,151.8425821308753,58.73375,219.435,160.70125000000002,2236.953228302939,0.0,0.0,usable,152.59467610012237,161.37,2254.0992433008473,0.0,0.0,decoded,True,usable,normal,0.9878770709037781,0.9878770709037781,adversarial,blocked,89
99034c3d2a6ab713c15f1fc9,R7B-21-F5A9DA,adversarial,1,112ca23ef6967dbcfa4117591f81ebfc320ea8d82bb7be0e6a87e2a79150a8a5,6,41,7,medium_v4_v6,medium_33_96,48,524,524,12.78048780487805,0.13232218424479167,1.0818544870019309,True,0.0,False,usable,normal,136.27622429048694,33.695,218.399,184.704,3022.5905270395597,0.0004185267857142857,0.0,usable,136.57744242267273,185.177,3044.942165927261,0.0004185267857142857,0.0,undecodable,False,usable,normal,0.9197593927383423,0.9197593927383423,adversarial,blocked,84
99034c3d2a6ab713c15f1fc9,R7B-21-F5A9DA,adversarial,2,9efd71d6ce50fee301ede0c94bcd57b74c7265d0ba039d440fa317ccbd4bbdde,6,41,7,medium_v4_v6,medium_33_96,48,531,531,12.951219512195122,0.13562703450520833,1.0861025047651969,True,0.0,False,usable,normal,135.688482003335,32.759499999999996,218.39524999999998,185.63574999999997,3050.9920674917958,0.003667091836734694,0.0,usable,135.99231409438863,186.10875000000001,3073.0636799552294,0.003667091836734694,0.0,undecodable,False,usable,normal,0.8208168148994446,0.8208168148994446,adversarial,blocked,76
99034c3d2a6ab713c15f1fc9,R7B-21-F5A9DA,adversarial,3,6b158a4b209ea1fdd06fb55fbbc4d08307fbbb5ab267fae28f2dabcb829c10db,6,41,7,medium_v4_v6,medium_33_96,48,523,523,12.75609756097561,0.13150227864583333,1.082063434127898,True,0.0,False,usable,normal,158.44330428889126,68.325,223.01849999999996,154.69349999999997,2229.8466760779734,0.0,0.0,usable,158.66203653140076,154.98149999999998,2237.123652333163,0.0,0.0,decoded,True,usable,normal,0.9826804995536804,0.9826804995536804,adversarial,blocked,89
99034c3d2a6ab713c15f1fc9,R7B-21-F5A9DA,adversarial,4,48279fb96a8394835afe43a49e3cfa096a2dae7d81f2d951d6f69baf0d2e6504,6,41,7,medium_v4_v6,medium_33_96,48,522,522,12.731707317073171,0.13086018880208333,1.0822538441807534,True,0.0,False,usable,normal,157.24452746331372,66.755,221.91924999999998,155.16424999999998,2216.4343855791744,0.0,0.0,usable,157.50268271683595,155.34225000000004,2222.336858122659,0.0,0.0,undecodable,False,usable,normal,0.9776650071144104,0.9776650071144104,adversarial,blocked,88
376d8519e33b9c50e2a1d521,R7B-22-03D724,tampered,0,1b7b89190b82392da2382ea2f9fc23795577701c15e214fe1f6533c4e0f51577,3,29,3,low_v1_v3,short_1_32,24,500,500,17.24137931034483,0.12023234049479167,1.0632621453423508,True,0.0,False,usable,normal,155.1092153419608,50.62125,210.538,159.91675,1167.931922360051,0.0,0.0,usable,155.78832033239556,160.09900000000002,1173.635121250925,0.0,0.0,decoded,True,usable,normal,0.9991539120674133,0.9991539120674133,tampered,blocked,90
376d8519e33b9c50e2a1d521,R7B-22-03D724,tampered,1,48acd33356a86a599464414ab8713bd29ffcf634be35de9e167a76126253241b,3,29,3,low_v1_v3,short_1_32,24,556,556,19.17241379310345,0.14854248046875,1.0871638833484105,True,0.0,False,usable,normal,141.96610233972785,29.384999999999998,212.712,183.327,3085.0090535497025,0.017139668367346938,0.0,usable,142.11153762754478,183.501,3090.459720757912,0.017139668367346938,0.0,decoded,True,usable,normal,0.9985369443893433,0.9985369443893433,tampered,blocked,90
376d8519e33b9c50e2a1d521,R7B-22-03D724,tampered,2,63ed365d7beb3bf3c042a71ac97203cba111a90f29c2b1625697a8d7ce9e9055,3,29,3,low_v1_v3,short_1_32,24,553,553,19.06896551724138,0.147327880859375,1.0900141408670887,True,0.0,False,usable,normal,141.99739353472364,29.4005,212.76749999999998,183.367,2996.400016376722,0.01696029974489796,0.0,usable,142.20052246090629,183.655,3009.859228398027,0.01696029974489796,0.0,decoded,True,usable,normal,0.9983735680580139,0.9983735680580139,tampered,blocked,90
376d8519e33b9c50e2a1d521,R7B-22-03D724,tampered,3,f2a38c88e64e14575eb3e593d4384beaf6cd15ad327b63faa026e6c9eb9105e7,3,29,3,low_v1_v3,short_1_32,24,558,558,19.24137931034483,0.14992513020833334,1.0939753813964703,True,0.0,False,usable,normal,171.22056373565792,69.624,230.424,160.8,2078.3463624512456,0.0,0.0,usable,171.4873803810317,161.088,2079.337554121188,0.0,0.0,decoded,True,usable,normal,0.9989269375801086,0.9989269375801086,tampered,blocked,90
376d8519e33b9c50e2a1d521,R7B-22-03D724,tampered,4,647574d96d6ba967c34c68acb1f52142810064b20e0eaea9a5ba6ed883677c2a,3,29,3,low_v1_v3,short_1_32,24,551,551,19.0,0.145943603515625,1.0953790819810607,True,0.0,False,usable,normal,172.58242703683194,71.467,231.506,160.039,2314.430721411001,0.0,0.0,usable,172.7785286391669,160.327,2324.8026688586137,0.0,1.992984693877551e-05,decoded,True,usable,normal,0.9993350505828857,0.9993350505828857,tampered,blocked,90
2735d5dc1b262224af149efe,R7B-23-1C1B30,tampered,0,59b87eacc4576eb93b45dec9bd1b3f0298c0d6bc63c76e9120cb3d9891f24b27,3,29,0,low_v1_v3,short_1_32,24,476,476,16.413793103448278,0.10915120442708333,1.0555587071206818,True,0.0,False,usable,normal,155.7149945391683,50.613,213.23899999999998,162.62599999999998,1422.6723404115105,0.0,0.0,usable,156.64599599409382,163.27300000000002,1437.6652877824517,0.0,0.0,decoded,True,usable,normal,0.9990583658218384,0.9990583658218384,tampered,blocked,90
2735d5dc1b262224af149efe,R7B-23-1C1B30,tampered,1,2569c7ac1f3e3555d8f77a6c56405f6cfe704bec0436c955217b0e7b8e65fcac,3,29,0,low_v1_v3,short_1_32,24,507,507,17.482758620689655,0.12348388671875,1.0768185262886372,True,0.0,False,usable,normal,145.12226058275212,31.53525,213.79399999999998,182.25875,3061.303916672193,0.001136001275510204,0.0,usable,145.6741082987901,183.11825,3088.746823702178,0.001136001275510204,0.0,decoded,True,usable,normal,0.9994301795959473,0.9994301795959473,tampered,blocked,90
2735d5dc1b262224af149efe,R7B-23-1C1B30,tampered,2,0fb0839939394b6048105efaf2fd25f921064082c6021a89724bfb7f4e4eb509,3,29,0,low_v1_v3,short_1_32,24,509,509,17.551724137931036,0.12460489908854167,1.0736037019020368,True,0.0,False,usable,normal,144.43786453681588,31.238999999999997,213.011,181.772,2950.336853309853,0.0016940369897959183,0.0,usable,144.958335718248,182.533,2971.9612536939508,0.0016741071428571428,0.0,decoded,True,usable,normal,0.9994271993637085,0.9994271993637085,tampered,blocked,90
2735d5dc1b262224af149efe,R7B-23-1C1B30,tampered,3,36cec44a536701cd67d0cbe6b33ab0bbd9cb2fb3de8d11c9eaa04c0771fbf82c,3,29,0,low_v1_v3,short_1_32,24,516,516,17.79310344827586,0.12793538411458333,1.0699764138343313,True,0.0,False,usable,normal,172.99686138790096,72.467,230.538,158.07100000000003,2309.4351835266825,0.0,0.0,usable,173.48300982542,158.359,2321.3929617809954,0.0,0.0,decoded,True,usable,normal,0.9992042779922485,0.9992042779922485,tampered,blocked,90
2735d5dc1b262224af149efe,R7B-23-1C1B30,tampered,4,9988610c8a7a7afa70a6ddf98163555a9a77304f57151a2b7226dd8b00f9be08,3,29,0,low_v1_v3,short_1_32,24,513,513,17.689655172413794,0.12664876302083333,1.067721036509797,True,0.0,False,usable,normal,170.75644712610983,71.37625,227.712,156.33575,2239.1882241794087,0.0,0.0,usable,171.43808892696833,156.959,2258.0846657835828,0.0,0.0,decoded,True,usable,normal,0.9993444681167603,0.9993444681167603,tampered,blocked,90
2ace16b9fcbdf08fa78938e2,R7B-24-90D5AF,clean,0,2aa3544729d6d76d84a03b49f92ed6465c92dee9a500eff0d40fc2d3ee9a4914,10,57,4,high_v7_plus,long_97_plus,97,543,543,9.526315789473685,0.14203369140625,1.0820091675900934,True,0.0,False,usable,normal,137.70702206231928,41.467,221.12499999999997,179.65799999999996,4380.01772844188,0.0007174744897959184,0.0,usable,138.53311684868072,180.11999999999998,4426.046622268048,0.0007174744897959184,0.0,decoded,True,usable,normal,0.05376636981964111,0.05376636981964111,clean,safe,1
2ace16b9fcbdf08fa78938e2,R7B-24-90D5AF,clean,1,e710ae33bb5d999a40ff09d28ae7074439b1b97a822ce5d173604a35e631e275,10,57,4,high_v7_plus,long_97_plus,97,575,575,10.087719298245615,0.15880533854166667,1.0842924890052967,True,0.0,False,usable,normal,117.28116185028613,26.238999999999997,205.41574999999997,179.17674999999997,6489.937748227025,0.028698979591836735,0.0,usable,117.5469332549461,179.75275,6531.690394027135,0.028698979591836735,0.0,decoded,True,usable,normal,0.11831903457641602,0.11831903457641602,clean,safe,2
2ace16b9fcbdf08fa78938e2,R7B-24-90D5AF,clean,2,5e37904bed29edd3ca716cdc44751e2724fc26625621e14c4123de670c4fd5e9,10,57,4,high_v7_plus,long_97_plus,97,575,575,10.087719298245615,0.158804931640625,1.0817385529522516,True,0.0,False,usable,normal,152.8139094786258,50.011,249.054,199.043,8476.851975127489,0.0,0.18271683673469388,usable,153.15782762675994,199.60774999999998,8519.25553249758,0.0,0.1913265306122449,decoded,True,usable,normal,0.04187506437301636,0.04187506437301636,clean,safe,1
2ace16b9fcbdf08fa78938e2,R7B-24-90D5AF,clean,3,ae84003d023607c4fc31b2e0524fd444c030ea8104d811849b33066196537f32,10,57,4,high_v7_plus,long_97_plus,97,578,578,10.140350877192983,0.16061604817708333,1.081330095825864,True,0.0,False,usable,normal,154.93907188695493,67.467,230.495,163.02800000000002,6019.460332541669,0.0,9.964923469387755e-05,usable,155.05427600843117,163.71949999999998,6004.340417670391,0.0,0.00011957908163265306,decoded,True,usable,normal,0.25117266178131104,0.25117266178131104,clean,safe,5
2ace16b9fcbdf08fa78938e2,R7B-24-90D5AF,clean,4,f0a0920fb7ce830e689fa3e294e50ba2257d4ec9d80e0d910093d9c952cb9433,10,57,4,high_v7_plus,long_97_plus,97,578,578,10.140350877192983,0.16096842447916668,1.0813715319219952,True,0.0,False,usable,normal,154.45270408162727,66.538,229.755,163.21699999999998,5617.190127923632,0.0,3.985969387755102e-05,usable,154.761960220001,163.33099999999996,5626.645950797955,0.0,5.978954081632653e-05,decoded,True,usable,normal,0.21350139379501343,0.21350139379501343,clean,safe,4
a80040afc82f6d03cd8b8c09,R7B-25-1381A8,tampered,0,032f1d974ac236a3eba0b1e1646278376a842499d1af00757b468ac8947038cb,6,41,1,medium_v4_v6,medium_33_96,48,560,560,13.658536585365853,0.150736083984375,1.1035597061514177,True,0.0,False,usable,normal,165.59402576929594,65.43499999999999,233.53799999999998,168.103,2310.3960799063657,0.0,0.0,usable,166.16550047830583,167.985,2330.0776833899017,0.0,3.985969387755102e-05,undecodable,False,usable,normal,0.9979696273803711,0.9979696273803711,tampered,blocked,90
a80040afc82f6d03cd8b8c09,R7B-25-1381A8,tampered,1,f7644ebc8acb6c621442b6a16efd16b9d47f4e611c1d8e438eb675198536552c,6,41,1,medium_v4_v6,medium_33_96,48,566,566,13.804878048780488,0.15396728515625,1.0950098253131015,True,0.0,False,usable,normal,141.27344987641285,32.744,225.712,192.968,4590.868991960607,0.004025829081632653,0.0,usable,141.7580674425808,193.72899999999998,4619.227735053822,0.004025829081632653,0.0,undecodable,False,usable,normal,0.9947367310523987,0.9947367310523987,tampered,blocked,89
a80040afc82f6d03cd8b8c09,R7B-25-1381A8,tampered,2,f7a59483fe33114f7ee0c73300344b43673bbe7aaaee80d5c26070ac8bafbc3e,6,41,1,medium_v4_v6,medium_33_96,48,579,579,14.121951219512194,0.16115315755208334,1.107714286185905,True,0.0,False,usable,normal,162.40246476401023,59.467,236.71199999999996,177.24499999999995,3744.210307865614,0.0,0.005699936224489796,usable,162.9168897480725,178.00599999999997,3751.647442143186,0.0,0.013173628826530613,undecodable,False,usable,normal,0.9973806142807007,0.9973806142807007,tampered,blocked,90
a80040afc82f6d03cd8b8c09,R7B-25-1381A8,tampered,3,22b97966ffd7655dc4bcf760ca2b5f1efd78366bfd50a00b74f0cf939e061163,6,41,1,medium_v4_v6,medium_33_96,48,581,581,14.170731707317072,0.16204345703125,1.1098079560548177,True,0.0,False,usable,normal,165.39743480945862,70.37474999999999,232.712,162.33724999999998,3383.2199376834956,0.0,0.00029894770408163266,usable,165.99264919482454,162.55925000000002,3397.673388188977,0.0,0.00033880739795918367,undecodable,False,usable,normal,0.9966555833816528,0.9966555833816528,tampered,blocked,90
a80040afc82f6d03cd8b8c09,R7B-25-1381A8,tampered,4,9e483fefd39034872cde0cd7a6f3c2bf9f5e345d1f498c1b019a3f75180fce6c,6,41,1,medium_v4_v6,medium_33_96,48,583,583,14.21951219512195,0.16330810546875,1.1140137643545611,True,0.0,False,usable,normal,164.49339606583013,69.467,231.424,161.957,3356.9366774827063,0.0,0.0,usable,165.0678739038531,161.832,3377.757256295426,0.0,1.992984693877551e-05,undecodable,False,usable,normal,0.9970622658729553,0.9970622658729553,tampered,blocked,90
9497819f8357b437243aeec2,R7B-26-C08B18,clean,0,bca7dc6b25506928c09f4917fab3aa8b472ab646f03a78ba10748e021e4215fc,10,57,6,high_v7_plus,long_97_plus,97,596,596,10.456140350877194,0.170662841796875,1.087869825704475,True,0.0,False,usable,normal,132.68457657046852,41.467,210.65449999999998,169.1875,3822.1476250452756,0.0011160714285714285,0.0,usable,133.309893993142,170.00599999999997,3841.667784627508,0.0011160714285714285,0.0,decoded,True,usable,normal,0.011674106121063232,0.011674106121063232,clean,safe,1
9497819f8357b437243aeec2,R7B-26-C08B18,clean,1,e5676b42c98cd7b6fa0b7b7fe8fc31850d71d2756e0e3b00b3ff825478345188,10,57,6,high_v7_plus,long_97_plus,97,615,615,10.789473684210526,0.18205891927083334,1.1011824376093073,True,0.0,False,usable,normal,116.22292181519586,27.754999999999995,207.712,179.957,7301.537024830488,0.018176020408163265,0.0,usable,116.38686975844168,180.24499999999998,7329.1553263931855,0.018176020408163265,0.0,decoded,True,usable,normal,0.020444095134735107,0.020444095134735107,clean,safe,1
9497819f8357b437243aeec2,R7B-26-C08B18,clean,2,f5190bf42918b3f9a3789ae67b71e3bf430551b13e24803a29a3da8bc98b77da,10,57,6,high_v7_plus,long_97_plus,97,591,591,10.368421052631579,0.16810139973958332,1.0748455161998232,True,0.0,False,usable,normal,154.17616336494484,68.55799999999999,227.68,159.122,5893.921174304314,0.0,0.0,usable,154.57213936943228,159.445,5917.893819083398,0.0,0.0,decoded,True,usable,normal,0.10534608364105225,0.10534608364105225,clean,safe,2
9497819f8357b437243aeec2,R7B-26-C08B18,clean,3,dc40f25610d3fe510aa8efa351d2fc5f007f505a4acc863764a1792c7427a250,10,57,6,high_v7_plus,long_97_plus,97,599,599,10.508771929824562,0.172760009765625,1.0831724248506256,True,0.0,False,usable,normal,154.58939106343928,67.239,229.71200000000002,162.473,5756.364008045758,0.0,1.992984693877551e-05,usable,154.9694047353311,162.76099999999997,5776.667319713671,0.0,1.992984693877551e-05,decoded,True,usable,normal,0.024991333484649658,0.024991333484649658,clean,safe,1
9497819f8357b437243aeec2,R7B-26-C08B18,clean,4,6313ae07275e22ce0b2059bd14f27b400052352df4358b3d952c83bed9ffa67a,10,57,6,high_v7_plus,long_97_plus,97,586,586,10.280701754385966,0.165517578125,1.0705552927259763,True,0.0,False,usable,normal,151.83660520965773,63.70825,227.506,163.79775,5629.8973030397,0.0,0.0,usable,152.13098278059596,164.387,5647.27326890001,0.0,0.0,decoded,True,usable,normal,0.10563069581985474,0.10563069581985474,clean,safe,2
569efa10a4557ff528261507,R7B-27-44E773,adversarial,0,203cae3357bfe550e1245663a9ff5d62b85bb332f1b167346a7b0634afe2781b,10,57,7,high_v7_plus,long_97_plus,97,571,571,10.017543859649123,0.15698933919270833,1.1064026181634847,True,0.0,False,usable,normal,151.57565644929332,62.239,231.77125,169.53225,3841.5509101662747,0.0,0.003248565051020408,usable,152.04302415497096,170.40374999999997,3860.2829733028498,0.0,0.004902742346938775,decoded,True,usable,normal,0.9991623163223267,0.9991623163223267,adversarial,blocked,90
569efa10a4557ff528261507,R7B-27-44E773,adversarial,1,40788deecfb23f01666a22275d46e5a6c4e633af8ea80b9e759d973e7603f32e,10,57,7,high_v7_plus,long_97_plus,97,571,571,10.017543859649123,0.15665771484375,1.1042285782490986,True,0.0,False,usable,normal,121.43377505180223,29.303,215.538,186.235,4623.830898000201,0.02214205994897959,0.0,usable,121.73003370136823,186.822,4667.665499321377,0.02214205994897959,0.0,decoded,True,usable,normal,0.9992164969444275,0.9992164969444275,adversarial,blocked,90
569efa10a4557ff528261507,R7B-27-44E773,adversarial,2,42accc599a795849cad38159839a5a5ffe603c58e338905428622ab3418d3bfa,10,57,7,high_v7_plus,long_97_plus,97,571,571,10.017543859649123,0.15701985677083333,1.109018035665103,True,0.0,False,usable,normal,152.7664692880997,58.313,240.70024999999998,182.38725,3959.5801554154436,0.0,0.05610251913265306,usable,152.9681978236596,182.67525,3971.728733257128,0.0,0.059072066326530615,decoded,True,usable,normal,0.9991902709007263,0.9991902709007263,adversarial,blocked,90
569efa10a4557ff528261507,R7B-27-44E773,adversarial,3,f0195601273d78a2a195cfe3a31f87689cb47d3e0586503e78e2bb765960b916,10,57,7,high_v7_plus,long_97_plus,97,573,573,10.052631578947368,0.15793782552083332,1.1037383902735745,True,0.0,False,usable,normal,152.13958942521165,66.45,225.90275,159.45274999999998,3470.02677702978,0.0,0.0,usable,152.71911154734883,159.6295,3487.0808692208716,0.0,3.985969387755102e-05,decoded,True,usable,normal,0.9995770454406738,0.9995770454406738,adversarial,blocked,90
569efa10a4557ff528261507,R7B-27-44E773,adversarial,4,c0079cf8074e04f5283a90ca5cd17f85c2473f874f482efbcbdfa34d53a73e49,10,57,7,high_v7_plus,long_97_plus,97,570,570,10.0,0.15612752278645833,1.1069008280725874,True,0.0,False,usable,normal,151.40286726721,65.5145,224.85799999999998,159.34349999999998,3559.834937443846,0.0,0.0,usable,151.65244575095284,159.63150000000002,3561.581549298077,0.0,0.0,decoded,True,usable,normal,0.999553382396698,0.999553382396698,adversarial,blocked,90
f3523a49813f151413eef6f2,R7B-28-387FB1,tampered,0,3be917473438e51f8abd3dc9b2074e97adc32474005fb2d4bc7cbe9ee27dbd61,10,57,4,high_v7_plus,long_97_plus,97,598,598,10.491228070175438,0.17201700846354168,1.109008760893213,True,0.0,False,usable,normal,158.36960058592467,69.228,236.91249999999997,167.68449999999996,5008.1713642205905,0.0,0.01588408801020408,usable,158.77854346698462,168.14925,5030.940983009749,0.0,0.022660235969387755,decoded,True,usable,normal,0.9970921277999878,0.9970921277999878,tampered,blocked,90
f3523a49813f151413eef6f2,R7B-28-387FB1,tampered,1,0e1924067efb5dd9aaa7098675b85e71ebd85ca40ada0ec2a3edbe4054f5b4a7,10,57,4,high_v7_plus,long_97_plus,97,580,580,10.175438596491228,0.16205362955729166,1.0904830370179046,True,0.0,False,usable,normal,116.31755574377823,25.755,204.48399999999998,178.72899999999998,5594.968199555279,0.03262515943877551,0.0,usable,116.68442139667205,179.48999999999998,5637.899776579723,0.03262515943877551,0.0,decoded,True,usable,normal,0.9993715882301331,0.9993715882301331,tampered,blocked,90
f3523a49813f151413eef6f2,R7B-28-387FB1,tampered,2,d736ce20695b941176857c354721a662f5516c64164d9bd2f689d695e0a7c07a,10,57,4,high_v7_plus,long_97_plus,97,577,577,10.12280701754386,0.1602490234375,1.0934725942658463,True,0.0,False,usable,normal,155.26407039222377,66.51675,231.527,165.01024999999998,4698.679234310461,0.0,0.0001992984693877551,usable,155.63261363998942,165.97799999999998,4721.613150633872,0.0,0.00031887755102040814,decoded,True,usable,normal,0.9985846281051636,0.9985846281051636,tampered,blocked,90
f3523a49813f151413eef6f2,R7B-28-387FB1,tampered,3,cd7cca49ce3f0422a36e27b33ee7de045e25c5e7e03945434751c90b75be4c49,10,57,4,high_v7_plus,long_97_plus,97,578,578,10.140350877192983,0.160614013671875,1.0958362044117558,True,0.0,False,usable,normal,155.6725568199839,68.64099999999999,230.549,161.90800000000002,4687.01601138389,0.0,5.978954081632653e-05,usable,155.69338032124486,162.22075,4720.341844172977,0.0,5.978954081632653e-05,decoded,True,usable,normal,0.9990676045417786,0.9990676045417786,tampered,blocked,90
f3523a49813f151413eef6f2,R7B-28-387FB1,tampered,4,2ac810e82f57839787fbe15b824881fd0ee3e1a7ac240328d46e3a3162e3b696,10,57,4,high_v7_plus,long_97_plus,97,578,578,10.140350877192983,0.16080281575520833,1.0908646627793692,True,0.0,False,usable,normal,155.61603904259297,68.527,230.239,161.712,5130.188130070866,0.0,3.985969387755102e-05,usable,155.71338536353028,162.11399999999998,5127.980004630066,0.0,9.964923469387755e-05,decoded,True,usable,normal,0.999378502368927,0.999378502368927,tampered,blocked,90
3748ac615fc727a965d2a1e2,R7B-29-310490,tampered,0,8bdb1f2a8c9649f3c8e92a4f5cc751ed4bb147369652df5ff4caa6f35db7d6fd,10,57,2,high_v7_plus,long_97_plus,97,443,443,7.771929824561403,0.09433512369791666,1.096471262320571,True,0.0,False,usable,normal,158.04546225285497,58.73149999999999,228.88,170.1485,4105.5693560516975,0.0,0.0,usable,158.7231976841432,170.78725,4128.455543442144,0.0,0.0,decoded,True,usable,normal,0.9986485242843628,0.9986485242843628,tampered,blocked,90
3748ac615fc727a965d2a1e2,R7B-29-310490,tampered,1,f84bea5fb18de1250dbebc15ded68e694e69272096ad7a1e71efc77c52648275,10,57,2,high_v7_plus,long_97_plus,97,450,450,7.894736842105263,0.097412109375,1.095217926680594,True,0.0,False,usable,normal,126.92013183587314,23.755,214.527,190.772,5222.440330901638,0.053212691326530615,0.0,usable,127.4318758968504,191.71800000000002,5274.234725652886,0.053212691326530615,0.0,decoded,True,usable,normal,0.9970949292182922,0.9970949292182922,tampered,blocked,90
