session_id,case_id,ground_truth,distance,repeat_index,frame_index,crop_sha256,crop_width,crop_height,frame_width,frame_height,qr_coverage,payload_decode_status,payload_hash_matches,quality_status,quality_conditions,p05_luminance,p95_luminance,dynamic_range,laplacian_variance,p_structural_raw,p_structural_effective,structural_type,structural_status,semantic_status,p_url,risk_score,verdict,partial_analysis,elapsed_ms
27b35383678a6583d284ed41,RC-MASK-1,clean,screen-80,1,1,df1fbecb93de31f04d4bbdde0da5b7dfdfae1ed318003dd9dde4144e22b15c65,273,273,960.0,1280.0,0.035968017578125,decoded,True,marginal,overexposure,91.0,237.0,146.0,495.4098815917969,0.027185022830963135,0.027185022830963135,clean,completed,not_applicable,,1,safe,False,63
27b35383678a6583d284ed41,RC-MASK-1,clean,screen-80,1,2,c1867753a5a991c19491cf58843b484c1443bf919339f7de1ffea840f5e2a966,274,274,960.0,1280.0,0.036226806640625,decoded,True,marginal,overexposure,95.0,242.0,147.0,791.002197265625,0.0637010931968689,0.0637010931968689,clean,completed,not_applicable,,1,safe,False,60
27b35383678a6583d284ed41,RC-MASK-1,clean,screen-80,1,3,997cbf0524c26a7cef2dd307070b2e328df588ee3b41bf94f49a8aa29913edf5,277,277,960.0,1280.0,0.036920572916666665,decoded,True,marginal,overexposure,98.0,247.0,149.0,814.9952392578125,0.05715954303741455,0.05715954303741455,clean,completed,not_applicable,,1,safe,False,59
27b35383678a6583d284ed41,RC-MASK-1,clean,screen-80,1,4,c881252013f7d7f3363e4e4d92e25fdffb5a2856c08f72f746cd60f43d06e9cc,277,277,960.0,1280.0,0.037008870442708335,decoded,True,marginal,overexposure,99.0,248.0,149.0,836.1819458007812,0.48655152320861816,0.48655152320861816,clean,completed,not_applicable,,20,safe,False,60
dcb7072355de04a44ea21c89,RC-MASK-1,clean,screen-80,2,0,d6282270a7a61a1a55f07c04eb9bf438667a52a6db56d0bb2823420d418a63f8,276,276,960.0,1280.0,0.03674641927083333,decoded,True,marginal,overexposure,100.0,248.0,148.0,827.33056640625,0.06912440061569214,0.06912440061569214,clean,completed,not_applicable,,1,safe,False,60
dcb7072355de04a44ea21c89,RC-MASK-1,clean,screen-80,2,1,a6c3a936ac4b9010848e4aaadfdc9b97162e0a7ff144c60d5d8b973200e52b78,275,275,960.0,1280.0,0.03631591796875,decoded,True,marginal,overexposure,102.0,252.0,150.0,884.96630859375,0.2489992380142212,0.2489992380142212,clean,completed,not_applicable,,5,safe,False,60
dcb7072355de04a44ea21c89,RC-MASK-1,clean,screen-80,2,2,f943835017bbb31871ef93a2cb66fa3bd153a96c349543a170e62dbbf918ff9f,274,274,960.0,1280.0,0.036225992838541665,decoded,True,marginal,overexposure,101.0,251.0,150.0,866.7952270507812,0.6103570461273193,0.6103570461273193,adversarial,completed,not_applicable,,76,blocked,False,62
dcb7072355de04a44ea21c89,RC-MASK-1,clean,screen-80,2,3,b0257a180a8234c8fe05e6910a79d3527dc6c1cc1d98ef1154c99bdf58b4b9d9,275,275,960.0,1280.0,0.036322835286458334,decoded,True,marginal,overexposure,101.0,251.0,150.0,890.3806762695312,0.5463575124740601,0.5463575124740601,adversarial,completed,not_applicable,,76,blocked,False,60
dcb7072355de04a44ea21c89,RC-MASK-1,clean,screen-80,2,4,27a653241a8eb2b4d00d5f85a85544bca25d480f2919034def2304d3589dcec9,275,275,960.0,1280.0,0.036405843098958335,decoded,True,marginal,overexposure,101.0,251.0,150.0,890.17333984375,0.17868614196777344,0.17868614196777344,clean,completed,not_applicable,,3,safe,False,61
2faa73ad0fdc83610ed158f1,RC-MASK-1,clean,screen-80,3,0,647be9b928b33ec4bd0bce2132c0a18cd0fce664e8cf0bdbcb88b714aab65e11,274,274,960.0,1280.0,0.036141357421875,decoded,True,marginal,overexposure,102.0,252.0,150.0,877.1096801757812,0.22828221321105957,0.22828221321105957,clean,completed,not_applicable,,4,safe,False,58
2faa73ad0fdc83610ed158f1,RC-MASK-1,clean,screen-80,3,1,c75dd6c62cb910df2f671c92fea727bbdef28db5e7a420c89d1a313f0c7f49df,274,274,960.0,1280.0,0.036055908203125,decoded,True,marginal,overexposure,102.0,252.0,150.0,893.1799926757812,0.1879083514213562,0.1879083514213562,clean,completed,not_applicable,,3,safe,False,59
